Gen
BusNum,MW,Mvar,MvarMax,MvarMin,VoltSet,CustomFloat:0,Status,MWMax,MWMin,ID,AreaNumber,ZoneNumber,FuelTypeCode,UnitTypeCode,CustomString:0,CustomString:1,CustomString:2,CustomString:3
1148,200.000000,32.132953,9900.000000,-9900.000000,1.020000,,Closed,200.000000,0.000000,x,1,75,UN,UN,0,0,,
1160,0.000000,77.442616,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
1161,0.000000,23.241770,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
1162,0.000000,0.000000,32.900000,-25.900000,1.020000,,Open,47.000000,23.000000,1,1,75,NG,GT,54149,54149-GEN1,,
1164,60.894585,-5.652738,22.100000,-17.299999,1.020000,,Closed,31.500000,0.000000,1,1,75,SUN,PV,57589,57589-9WUBN,,
1164,0.000000,-5.652738,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
1164,379.999995,-5.652738,9900.000000,-9900.000000,1.020000,,Closed,383.999991,0.000000,W,1,75,WND,WS,,,,
1169,24.900000,-13.065970,17.399999,-13.699999,1.020000,,Closed,24.900000,0.000000,1,1,75,SUN,PV,60045,60045-GEN1,,
1170,20.000000,14.000000,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,1,1,75,SUN,PV,62017,62017-RIV1,,
1172,16.000000,11.200000,11.200000,-8.800000,1.020000,,Closed,16.000000,0.000000,1,1,67,SUN,PV,62389,62389-PASTO,,
1173,18.000001,12.600000,12.600000,-9.900000,1.020000,,Closed,18.000001,0.000000,1,1,67,SUN,PV,62413,62413-ELLIS,,
1181,2.800000,2.000000,2.000000,-1.500000,1.020000,,Closed,2.800000,0.700000,1,1,67,WAT,HY,2574,2574-1,,
1181,2.800000,2.000000,2.000000,-1.500000,1.020000,,Closed,2.800000,0.700000,2,1,67,WAT,HY,2574,2574-2,,
1181,2.800000,2.000000,2.000000,-1.500000,1.020000,,Closed,2.800000,0.700000,3,1,67,WAT,HY,2574,2574-3,,
1181,3.500000,2.500000,2.500000,-1.900000,1.020000,,Closed,3.500000,0.700000,4,1,67,WAT,HY,2574,2574-4,,
1194,6.500000,4.600000,4.600000,-3.600000,1.020000,,Closed,6.500000,0.800000,1,1,69,WAT,HY,51034,51034-GEN1,,
1194,6.500000,4.600000,4.600000,-3.600000,1.020000,,Closed,6.500000,0.800000,2,1,69,WAT,HY,51034,51034-GEN2,,
1204,0.000000,19.527204,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,70,UN,UN,,,,
1206,0.000000,35.382047,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,69,UN,UN,,,,
1213,10.000000,7.000000,7.000000,-5.500000,1.020000,,Closed,10.000000,4.000000,1,1,70,WAT,HY,2543,2543-1,,
1213,10.000000,7.000000,7.000000,-5.500000,1.020000,,Closed,10.000000,4.000000,2,1,70,WAT,HY,2543,2543-2,,
1222,0.000000,220.606852,275.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,69,UN,UN,,,,
1223,25.000000,10.905810,17.500000,-13.800000,1.020000,,Closed,25.000000,1.000000,1,1,69,WAT,HY,2483,2483-H1,,
1227,0.000000,-16.081680,175.000000,-137.500000,1.020000,,Closed,250.000000,0.000000,1,1,70,WAT,PS,2691,2691-1,,
1227,0.000000,-16.081680,175.000000,-137.500000,1.020000,,Closed,250.000000,0.000000,2,1,70,WAT,PS,2691,2691-2,,
1227,0.000000,-16.081680,175.000000,-137.500000,1.020000,,Closed,250.000000,0.000000,3,1,70,WAT,PS,2691,2691-3,,
1227,0.000000,-16.081680,175.000000,-137.500000,1.020000,,Closed,250.000000,0.000000,4,1,70,WAT,PS,2691,2691-4,,
1228,0.000000,231.033921,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,69,UN,UN,,,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,1,1,69,WAT,HY,2694,2694-17,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,10,1,69,WAT,HY,2694,2694-26,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,11,1,69,WAT,HY,2694,2694-27,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,12,1,69,WAT,HY,2694,2694-28,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,13,1,69,WAT,HY,2694,2694-29,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,14,1,69,WAT,HY,2694,2694-30,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,15,1,69,WAT,HY,2694,2694-31,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,16,1,69,WAT,HY,2694,2694-32,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,2,1,69,WAT,HY,2694,2694-18,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,3,1,69,WAT,HY,2694,2694-19,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,4,1,69,WAT,HY,2694,2694-20,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,5,1,69,WAT,HY,2694,2694-21,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,6,1,69,WAT,HY,2694,2694-22,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,7,1,69,WAT,HY,2694,2694-23,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,8,1,69,WAT,HY,2694,2694-24,,
1230,56.999999,0.000000,39.899999,-31.400001,1.020000,,Closed,56.999999,1.000000,9,1,69,WAT,HY,2694,2694-25,,
1231,1200.000000,-45.221573,9900.000000,-9900.000000,1.030000,,Closed,2000.000000,0.000000,x,1,69,UN,UN,0,0,,
1233,500.000000,607.669306,9900.000000,-9900.000000,1.024000,,Closed,500.000000,0.000000,W,1,69,WND,W4,,,,
1236,0.000000,0.000000,631.300020,-496.000004,1.020000,,Open,901.799965,150.000000,1,1,67,DFO,ST,2594,2594-ST5,,
1236,0.000000,0.000000,631.300020,-496.000004,1.020000,,Open,901.799965,150.000000,2,1,67,DFO,ST,2594,2594-ST6,,
1240,641.800022,-5.984974,449.300003,-352.999997,1.020000,,Closed,641.800022,480.999994,1,1,67,NUC,ST,2589,2589-1,,
1240,1259.300041,-5.984974,881.499958,-692.600012,1.020000,,Closed,1259.300041,943.999958,2,1,67,NUC,ST,2589,2589-2,,
1247,200.000000,30.152652,9900.000000,-9900.000000,1.020000,,Closed,496.999979,0.000000,S,1,65,SUN,PV,,,,
1248,300.000000,-45.162404,9900.000000,-9900.000000,1.022000,,Closed,300.000000,0.000000,W,1,65,WND,W4,,,,
1249,0.000000,0.000000,458.599997,-360.299993,1.030000,,Open,655.100012,150.000000,1,1,65,BIT,ST,6082,6082-1,,
1249,300.000000,62.038577,9900.000000,-9900.000000,1.030000,,Closed,400.000000,0.000000,S,1,65,SUN,PV,,,,
1249,129.999995,62.038577,9900.000000,-9900.000000,1.030000,,Closed,129.999995,0.000000,W,1,65,WND,W4,,,,
1250,87.500000,23.823136,61.299998,-48.100001,1.020000,,Closed,87.500000,0.000000,1,1,67,WND,WT,56634,56634-1,,
1251,444.999981,-39.235383,9900.000000,-9900.000000,1.020000,,Closed,444.999981,0.000000,W,1,66,WND,W4,,,,
1263,-1200.000000,60.161126,9900.000000,-9900.000000,1.030000,,Closed,0.000000,-1200.000000,DC,1,69,OTH,DC,,,,
1263,-0.671314,60.161126,9900.000000,-9900.000000,1.030000,,Closed,1.000000,-1.000000,RF,1,69,UN,UN,0,0,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,1,1,67,LFG,IC,54782,54782-GE10,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,10,1,67,LFG,IC,54782,54782-GEN5,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,11,1,67,LFG,IC,54782,54782-GEN6,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,12,1,67,LFG,IC,54782,54782-GEN7,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,13,1,67,LFG,IC,54782,54782-GEN8,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,14,1,67,LFG,IC,54782,54782-GEN9,,
1273,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,0.800000,15,1,67,LFG,IC,54782,54782-GE15,,
1273,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,0.800000,16,1,67,LFG,IC,54782,54782-GE16,,
1273,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,0.800000,17,1,67,LFG,IC,54782,54782-GE17,,
1273,0.000000,0.000000,1.100000,-0.900000,1.020000,,Open,1.600000,0.800000,18,1,67,LFG,IC,54782,54782-GE18,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,2,1,67,LFG,IC,54782,54782-GE11,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,3,1,67,LFG,IC,54782,54782-GE12,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,4,1,67,LFG,IC,54782,54782-GE13,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,5,1,67,LFG,IC,54782,54782-GE14,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,6,1,67,LFG,IC,54782,54782-GEN1,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,7,1,67,LFG,IC,54782,54782-GEN2,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,8,1,67,LFG,IC,54782,54782-GEN3,,
1273,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.600000,9,1,67,LFG,IC,54782,54782-GEN4,,
1287,79.900002,-12.245614,55.900002,-43.900001,1.020000,,Closed,79.900002,0.000000,1,1,69,WND,WT,58979,58979-CPHGN,,
1296,94.400001,-24.838102,66.100001,-51.899999,1.020000,,Closed,94.400001,0.000000,1,1,65,WND,WT,58088,58088-1,,
1296,112.000000,-24.838102,78.399998,-61.600000,1.020000,,Closed,112.000000,0.000000,2,1,65,WND,WT,56953,56953-1,,
1299,900.072956,55.235296,9900.000000,-9900.000000,1.024000,,Closed,1100.000000,0.000000,S,1,65,SUN,PV,,,,
1303,229.999995,120.427358,9900.000000,-9900.000000,1.020000,,Closed,238.400006,0.000000,W,1,67,WND,W4,,,,
1313,400.000000,327.114511,9900.000000,-9900.000000,1.020000,,Closed,1000.000000,0.000000,x,1,65,UN,UN,0,0,,
1320,-1.000000,8.269937,20.000000,-20.000000,1.026900,,Closed,10.000000,-10.000000,X,1,65,UN,UN,,,,PJM Erie
1321,0.000000,0.000000,67.199999,-52.800000,1.030000,,Open,95.999998,34.999999,1,1,65,SUB,ST,2554,2554-1,,
1321,0.000000,0.000000,67.199999,-52.800000,1.030000,,Open,95.999998,34.999999,2,1,65,SUB,ST,2554,2554-2,,
1321,0.000000,0.000000,152.300000,-119.700003,1.030000,,Open,217.600012,85.000002,3,1,65,SUB,ST,2554,2554-3,,
1321,0.000000,0.000000,152.300000,-119.700003,1.030000,,Open,217.600012,85.000002,4,1,65,SUB,ST,2554,2554-ST4,,
1324,79.799998,0.820447,55.900002,-43.900001,1.020000,,Closed,79.799998,7.100000,1,1,65,WND,WT,61673,61673-WT,,
1330,89.999998,-13.866283,67.949998,-63.419998,1.020000,,Closed,90.600002,63.000000,C1,1,65,NG,CC,54076,54076_G721,,
1413,300.000000,105.216825,9900.000000,-9900.000000,1.031500,,Closed,300.000000,0.000000,W,1,65,WND,W4,,,,
1413,-2.000000,20.000000,20.000000,-20.000000,1.031500,,Closed,9.000000,-10.000000,X,1,65,UN,UN,,,,PJM Homer City Pierce Brook
1427,150.300002,-14.245343,105.200005,-82.700002,1.020000,,Closed,150.300002,1.000000,1,1,65,WAT,HY,2693,2693-8,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,10,1,65,WAT,HY,2693,2693-10,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,11,1,65,WAT,HY,2693,2693-11,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,12,1,65,WAT,HY,2693,2693-12,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,13,1,65,WAT,HY,2693,2693-13,,
1427,150.300002,-14.245343,105.200005,-82.700002,1.020000,,Closed,150.300002,1.000000,2,1,65,WAT,HY,2693,2693-9,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,3,1,65,WAT,HY,2693,2693-1,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,4,1,65,WAT,HY,2693,2693-2,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,5,1,65,WAT,HY,2693,2693-3,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,6,1,65,WAT,HY,2693,2693-4,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,7,1,65,WAT,HY,2693,2693-5,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,8,1,65,WAT,HY,2693,2693-6,,
1427,193.499994,-14.245343,135.500002,-106.400001,1.020000,,Closed,193.499994,1.000000,9,1,65,WAT,HY,2693,2693-7,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,1,1,65,WAT,PS,2692,2692-1,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,10,1,65,WAT,PS,2692,2692-10,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,11,1,65,WAT,PS,2692,2692-11,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,12,1,65,WAT,PS,2692,2692-12,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,2,1,65,WAT,PS,2692,2692-2,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,3,1,65,WAT,PS,2692,2692-3,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,4,1,65,WAT,PS,2692,2692-4,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,5,1,65,WAT,PS,2692,2692-5,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,6,1,65,WAT,PS,2692,2692-6,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,7,1,65,WAT,PS,2692,2692-7,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,8,1,65,WAT,PS,2692,2692-8,,
1428,0.000000,2.965989,14.000000,-11.000000,1.020000,,Closed,20.000000,0.000000,9,1,65,WAT,PS,2692,2692-9,,
1445,15.000001,0.000000,10.500000,-8.300000,1.020000,,Closed,15.000001,0.000000,1,1,65,WND,WT,57078,57078-1,,
1456,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.100000,1,1,74,DFO,IC,54808,54808-D2,,
1456,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.100000,2,1,74,DFO,IC,54808,54808-D3,,
1456,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.100000,3,1,74,DFO,IC,54808,54808-D4,,
1456,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.100000,4,1,74,DFO,IC,54808,54808-D5,,
1456,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.100000,5,1,74,NG,IC,54808,54808-D6,,
1456,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.100000,6,1,74,DFO,IC,54808,54808-D7,,
1456,0.000000,0.000000,0.600000,-0.400000,1.020000,,Open,0.800000,0.100000,7,1,74,DFO,IC,54808,54808-DI,,
1456,0.000000,0.000000,10.050000,-9.380000,1.020000,,Open,13.400000,6.300000,C1,1,74,NG,CC,54808,54808_CC1,,
1457,0.000000,0.000000,10.500000,-8.300000,1.020000,,Open,15.000001,12.000000,1,1,74,NG,GT,8906,8906-1,,
1457,0.000000,0.000000,125.999999,-99.000001,1.020000,,Open,179.999995,60.000002,2,1,74,NG,ST,8906,8906-2,,
1457,0.000000,0.000000,263.199997,-206.800008,1.020000,,Open,375.999999,75.000000,3,1,74,NG,ST,8906,8906-3,,
1457,0.000000,0.000000,270.900011,-212.899995,1.020000,,Open,386.999989,75.000000,4,1,74,NG,ST,8906,8906-4,,
1457,0.000000,0.000000,270.900011,-212.899995,1.020000,,Open,386.999989,75.000000,5,1,74,NG,ST,8906,8906-ST5,,
1460,2.000000,1.400000,1.400000,-1.100000,1.020000,,Closed,2.000000,1.200000,1,1,67,WAT,HY,2586,2586-1,,
1460,2.000000,1.400000,1.400000,-1.100000,1.020000,,Closed,2.000000,1.200000,2,1,67,WAT,HY,2586,2586-2,,
1460,2.000000,1.400000,1.400000,-1.100000,1.020000,,Closed,2.000000,1.200000,3,1,67,WAT,HY,2586,2586-3,,
1460,2.000000,1.400000,1.400000,-1.100000,1.020000,,Closed,2.000000,1.200000,4,1,67,WAT,HY,2586,2586-4,,
1460,2.000000,1.400000,1.400000,-1.100000,1.020000,,Closed,2.000000,1.200000,5,1,67,WAT,HY,2586,2586-5,,
1484,0.000000,9.208005,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,71,UN,UN,,,,
1489,0.000000,-40.062976,250.000000,-250.000000,1.020100,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
1493,1000.000000,628.099012,9900.000000,-9900.000000,1.020000,,Closed,1000.000000,0.000000,DC,1,74,OTH,DC,,CH Interconnect,,
1496,0.000000,0.732411,250.000000,-250.000000,1.018700,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
1528,1456.000042,169.751287,9900.000000,-9900.000000,1.020000,,Closed,1456.000042,0.000000,W,1,74,WND,WS,,,,
1528,0.000000,169.751287,9900.000000,-9900.000000,1.020000,,Closed,200.000000,0.000000,x,1,74,UN,UN,0,0,,
1539,0.000000,23.040116,250.000000,-250.000000,1.020000,,Closed,0.000000,0.000000,QS,1,75,UN,UN,,,,
1546,100.000000,-0.523611,9900.000000,-9900.000000,1.030000,,Closed,200.000000,0.000000,x,1,69,UN,UN,0,0,,
1558,0.000000,20.000000,20.000000,-20.000000,1.030000,,Closed,10.000000,-10.000000,X,1,67,UN,UN,,,,PJM Homer City E Towanda Mainesburg
1570,400.000000,75.381637,9900.000000,-9900.000000,1.020000,,Closed,1000.000000,0.000000,x,1,65,UN,UN,0,0,,
